Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar

SHITOMASI,BRISK
ORB,FREAK,12.289100,12.207445,-0.081655
ORB,FREAK,13.354725,20.120590,6.765865
ORB,FREAK,16.384452,17.486527,1.102074
ORB,FREAK,14.076445,10.870614,-3.205831
ORB,FREAK,12.729945,-inf,-inf
ORB,FREAK,13.751074,11.562639,-2.188435
ORB,FREAK,13.731432,-inf,-inf
ORB,FREAK,13.790126,9.021512,-4.768614
ORB,FREAK,12.058994,13.311161,1.252167
ORB,FREAK,11.864185,-545.043513,-556.907698
ORB,FREAK,11.968197,7.957948,-4.010249
ORB,FREAK,9.887113,40.884147,30.997034
ORB,FREAK,9.425037,6.576912,-2.848125
ORB,FREAK,9.302148,60.267052,50.964904
ORB,FREAK,8.321200,8.600034,0.278834
ORB,FREAK,8.898673,9.340198,0.441525
ORB,FREAK,11.030114,11.321919,0.291805
ORB,FREAK,8.535568,16.865503,8.329935

Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar
ORB,SIFT
ORB,SIFT,12.289100,12.869524,0.580424
ORB,SIFT,13.354725,9.856852,-3.497873
ORB,SIFT,16.384452,12.547073,-3.837379
ORB,SIFT,14.076445,209.183077,195.106631
ORB,SIFT,12.729945,502.130380,489.400434
ORB,SIFT,13.751074,21.144888,7.393814
ORB,SIFT,13.731432,-inf,-inf
ORB,SIFT,13.790126,10.447693,-3.342433
ORB,SIFT,12.058994,20.025190,7.966196
ORB,SIFT,11.864185,11.138868,-0.725317
ORB,SIFT,11.968197,10.121367,-1.846830
ORB,SIFT,9.887113,-inf,-inf
ORB,SIFT,9.425037,7.944564,-1.480473
ORB,SIFT,9.302148,18.647673,9.345525
ORB,SIFT,8.321200,13.698939,5.377739
ORB,SIFT,8.898673,9.560446,0.661773
ORB,SIFT,11.030114,18.322767,7.292654
ORB,SIFT,8.535568,10.785159,2.249591

Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar

AKAZE,BRISK
AKAZE,BRISK,12.289100,11.905514,-0.383586
AKAZE,BRISK,13.354725,15.624914,2.270189
AKAZE,BRISK,16.384452,13.464357,-2.920096
AKAZE,BRISK,14.076445,14.419571,0.343126
AKAZE,BRISK,12.729945,14.746061,2.016116
AKAZE,BRISK,13.751074,14.842202,1.091128
AKAZE,BRISK,13.731432,16.185528,2.454096
AKAZE,BRISK,13.790126,13.990924,0.200798
AKAZE,BRISK,12.058994,13.901024,1.842030
AKAZE,BRISK,11.864185,11.964454,0.100268
AKAZE,BRISK,11.968197,12.505389,0.537192
AKAZE,BRISK,9.887113,10.373721,0.486608
AKAZE,BRISK,9.425037,10.148877,0.723841
AKAZE,BRISK,9.302148,10.038533,0.736385
AKAZE,BRISK,8.321200,10.170208,1.849007
AKAZE,BRISK,8.898673,10.383405,1.484732
AKAZE,BRISK,11.030114,9.636986,-1.393128
A
KAZE,BRISK,8.535568,8.952873,0.417305

Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar
AKAZE,BRIEF
AKAZE,BRIEF,12.289100,13.280405,0.991305
AKAZE,BRIEF,13.354725,15.380978,2.026253
AKAZE,BRIEF,16.384452,13.672824,-2.711628
AKAZE,BRIEF,14.076445,13.979285,-0.097161
AKAZE,BRIEF,12.729945,15.110617,2.380672
AKAZE,BRIEF,13.751074,13.910040,0.158967
AKAZE,BRIEF,13.731432,15.935482,2.204050
AKAZE,BRIEF,13.790126,14.451440,0.661315
AKAZE,BRIEF,12.058994,13.510143,1.451149
AKAZE,BRIEF,11.864185,11.668127,-0.196059
AKAZE,BRIEF,11.968197,12.355880,0.387683
AKAZE,BRIEF,9.887113,11.679426,1.792313
AKAZE,BRIEF,9.425037,10.119306,0.694269
AKAZE,BRIEF,9.302148,9.859415,0.557267
AKAZE,BRIEF,8.321200,9.487436,1.166235
AKAZE,BRIEF,8.898673,9.699834,0.801161
AKAZE,BRIEF,11.030114,9.503356,-1.526757
AKAZE,BRIEF,8.535568,9.129028,0.593460

